"","Asian/Pacific Islander","Black or African-American","White","all"
"value",0.496,0.335,0.5141,0.463
"1",0.603036212359804,0.385529132390241,0.517301544219896,0.463009648078002
"2",0.527903739709935,0.350929118848974,0.543932270558795,0.462645789428482
"3",0.570317251724812,0.324004355036937,0.514685342740223,0.457338965197904
"4",0.511480359048104,0.315306266063408,0.500572374553299,0.463040409235701
"5",0.505649985168762,0.295521452422411,0.528328249620827,0.47508209179682
"6",0.502500403094511,0.339416665705686,0.51010108876322,0.466216249888509
"7",0.511132155474095,0.333069487626277,0.539303676990809,0.468045293373574
"8",0.490821425125191,0.340076529329027,0.500078825637582,0.455576385102074
"9",0.48073309169438,0.35950600676775,0.513493043329026,0.459134505434643
"10",0.538082928615701,0.363417654686309,0.501136093708697,0.465240965884042
"11",0.489582723439775,0.348607831382697,0.53388852009888,0.459679373303254
"12",0.504956912058499,0.310546542710382,0.496671490056721,0.4643543037114
"13",0.496038398136807,0.277135543540671,0.540784682650439,0.46314530563132
"14",0.491801047496321,0.288662836235725,0.520757646766887,0.444507105797024
"15",0.501693516906062,0.347028368732336,0.534371782044102,0.484547428879394
"16",0.461920599609649,0.286026848458466,0.519566128125402,0.463763724089071
"17",0.536112048026201,0.317173869222408,0.547891947675176,0.463587633327306
"18",0.451259086013954,0.353783604030711,0.474218726897932,0.447684291998228
"19",0.476605356707163,0.292587809444719,0.556232699616583,0.465498086335911
"20",0.474409537529661,0.366647621142799,0.518828180209757,0.457858121641946
"21",0.479566221027308,0.331460153711397,0.527569141870687,0.452129497529194
"22",0.533034836330009,0.342448761566558,0.496074777672714,0.478053459386859
"23",0.504862823808221,0.298350757236145,0.500030051963758,0.450458921902094
"24",0.44754532858369,0.373884410676359,0.510402652062435,0.464552727568999
"25",0.484999775445632,0.353752044353932,0.495533736527061,0.476352047101066
"26",0.492443245712613,0.405669996659358,0.544848213878426,0.440103722125674
"27",0.467972722517325,0.284338338342959,0.504693459534848,0.42457873169525
"28",0.512784565525398,0.307297057484091,0.535599603659213,0.475195016783885
"29",0.466805742339145,0.301389850355884,0.49453833044163,0.475061677663973
"30",0.472946455770486,0.356432852157927,0.509167173363792,0.466848517760443
"31",0.499060627313165,0.334625365571038,0.536971420737979,0.444414428561178
"32",0.541147026481148,0.342812259055991,0.50727442521911,0.460350797321593
"33",0.506084236299119,0.332447223829263,0.521846806884481,0.473369119183856
"34",0.531042837745494,0.294714614589188,0.508287785532588,0.455540223044863
"35",0.518371618833871,0.368750948465899,0.514376496740305,0.483451400059034
"36",0.503046348505322,0.343204819014749,0.486894503797091,0.466691262472702
"37",0.574834266728058,0.358211211360315,0.520559611712452,0.45381376061634
"38",0.522189471141646,0.298309048158926,0.520604532700741,0.448657371926442
"39",0.473654540854527,0.321845274551425,0.506811850285734,0.48540170035578
"40",0.516037664525038,0.313884426594859,0.520208323059399,0.472329208256109
"41",0.456024261999764,0.336892101300545,0.499552014890616,0.460631769593561
"42",0.470314183011315,0.285640886061379,0.491708127212378,0.457423442521411
"43",0.496487463531643,0.308309354962513,0.484948104066419,0.457218308734837
"44",0.499357773957342,0.335415612549645,0.481641421502724,0.462099047721041
"45",0.514403291086501,0.336293152926622,0.519244977870027,0.478704588669259
"46",0.467388349203867,0.296615672782792,0.52338568301034,0.454073975553355
"47",0.535461774376952,0.348712464425288,0.540328379550688,0.441585093200695
"48",0.495979671156372,0.348095759269609,0.543684151229033,0.457539319622809
"49",0.515950457339766,0.294907026570401,0.546454816892872,0.470425530782993
"50",0.506383707288907,0.369171300031906,0.52716647967855,0.458289995505795
"51",0.534848196768944,0.389684430692565,0.528585635809492,0.489931537494097
"52",0.501199385168922,0.372502030451221,0.49157168260397,0.450160855551256
"53",0.535671825730219,0.3089368394031,0.512068591467946,0.459464647761221
"54",0.502786257668923,0.376860419435077,0.540190108044377,0.456170419129596
"55",0.432458330881538,0.300471462801781,0.538025739093586,0.453479775318922
"56",0.452733144828134,0.351537777874462,0.506130372991863,0.462754130720881
"57",0.475074648003238,0.3325164529376,0.50282707242605,0.483693650029024
"58",0.486596077623619,0.339269574673113,0.519685134747719,0.450166955134797
"59",0.496061179954447,0.293010394182632,0.489867265002905,0.455625416281652
"60",0.504434565554972,0.330554207745592,0.53064242879323,0.460192823342265
"61",0.471715967143248,0.329264758074292,0.544976583676737,0.436692148897403
"62",0.491659473851783,0.344142180376249,0.517220560399019,0.429883255754466
"63",0.499224069856212,0.351245668524483,0.516760397319665,0.462555260391019
"64",0.523309712891557,0.307730866293123,0.491654297340621,0.475369956732843
"65",0.42500537923197,0.299857805142349,0.556577834463706,0.468748369518611
"66",0.467861924191766,0.349386087274632,0.528172796796429,0.466941593257686
"67",0.470494897917696,0.373078245787339,0.47280138899947,0.502039887078448
"68",0.492945411491293,0.356271286710487,0.514193412294971,0.466265451161706
"69",0.457279979243201,0.320883559042419,0.540128971510978,0.475821174261346
"70",0.495931395731089,0.319820679373239,0.512245279340729,0.433592831068112
"71",0.477569813629528,0.298428275025327,0.48059559556356,0.46751157097106
"72",0.526229303009334,0.327620904480868,0.518295314743378,0.479890135286748
"73",0.466476146472608,0.294111573750553,0.535934803633543,0.449830190262197
"74",0.526979558970402,0.389471907592068,0.553714641756701,0.458798589543298
"75",0.494488367545381,0.307877704571943,0.515126068502021,0.474225738576185
"76",0.482882644848905,0.299130685584763,0.508482395908946,0.444873635506411
